,SteamId,ProfileURL,ReviewText,Review,ReviewLength,PlayHours,DatePosted
521,76561199129814179,https://steamcommunity.com/profiles/76561199129814179/,very good best PDX game,Recommended,19.0,92.0 hrs on record,Posted: 19 July
522,76561199116218235,https://steamcommunity.com/profiles/76561199116218235/,its a good game but i could not log in (btw I tried all the ways it told me to do),Recommended,62.0,1.1 hrs on record,Posted: 19 July
523,76561198060882333,https://steamcommunity.com/profiles/76561198060882333/,This is the greatest game EVER!!!!,Recommended,29.0,503.5 hrs on record,Posted: 18 July
524,Big_Saff,https://steamcommunity.com/id/Big_Saff/,Russia does not go communist bad game,Recommended,31.0,139.8 hrs on record,Posted: 18 July
525,BhadTrains,https://steamcommunity.com/id/BhadTrains/,fun but i suck at it edit: i keep playing this game why is it so addicting please help,Recommended,68.0,76.6 hrs on record,Posted: 17 July
526,76561198023173056,https://steamcommunity.com/profiles/76561198023173056/,Possibly the best and most complex Paradox game ever made.,Recommended,49.0,143.9 hrs on record,Posted: 17 July
527,Spmgnotyt,https://steamcommunity.com/id/Spmgnotyt/,good,Recommended,4.0,63.1 hrs on record,Posted: 16 July
528,76561198992952432,https://steamcommunity.com/profiles/76561198992952432/,Fun,Recommended,3.0,299.2 hrs on record,Posted: 16 July
529,Kaiserk8,https://steamcommunity.com/id/Kaiserk8/,"probably one of the best games ever developed. To begin it is a great entry level Paradox GS, it is a great place to learn and understand exactly what the games are about. Secondly for anyone with an itch for victorian History this is the best place.",Recommended,204.0,161.7 hrs on record,Posted: 16 July
530,76561198056130117,https://steamcommunity.com/profiles/76561198056130117/,It was fun,Recommended,8.0,486.1 hrs on record,Posted: 16 July
531,dummdank,https://steamcommunity.com/id/dummdank/,"Quite a fun game. Compared to HOI4, Vic2 is much more versatile and sandbox-y. Although Vic2 has some pretty confusing mechanics that I still don't understand(Economy, Politics, Trade), it's still pretty fun if you understand the basics. As always, the Brits are gonna be in your nose :D",Recommended,240.0,28.3 hrs on record,Posted: 15 July
532,edmank,https://steamcommunity.com/id/edmank/,"One of the best Paradox Games. However, same as in the real world, Britain will piss you off.",Recommended,76.0,377.9 hrs on record,Posted: 14 July
533,76561199121177852,https://steamcommunity.com/profiles/76561199121177852/,1800s map game where you can build factories and go to war (plus some other confusing stuff) very cool,Recommended,84.0,99.0 hrs on record,Posted: 14 July
534,76561198201384494,https://steamcommunity.com/profiles/76561198201384494/,Has message settings.,Recommended,19.0,22.3 hrs on record,Posted: 14 July
535,rightyoulot,https://steamcommunity.com/id/rightyoulot/,what the ♥♥♥♥ am i supposed to be doing,Recommended,31.0,2.4 hrs on record,Posted: 14 July
536,76561198846065634,https://steamcommunity.com/profiles/76561198846065634/,"So i'm 5 seconds in the game and oh Jacobin rebels have risen up. Well from a grand Kingdom to a ♥♥♥♥♥♥ democracy I go look at the funny numbers as my economy crashes. 10 seconds in the game the Reactionaries are taking the country back. Look at the green of that spike up, why do all my people wanna rise up hello? 11 seconds in the game Socialist, Communist, Anarcho-Libs have risen up Welcome to the glorious revolution comrade, it will last until the end of- The fascist risen up Welcome to my humble dictatorship now stop revolting or you get shot! Best game 10/10 buy it right now or I am going to put you in my parliament and see how long it takes for revolting peasants to storm it.",Recommended,559.0,73.4 hrs on record,Posted: 14 July
537,TheMooseThouKnowst,https://steamcommunity.com/id/TheMooseThouKnowst/,"'Til this point, I have no idea what's happening in this game, but I love it nonetheless. P.S. Victoria 4 when?",Recommended,91.0,103.1 hrs on record,Posted: 12 July
538,76561198312959646,https://steamcommunity.com/profiles/76561198312959646/,Alright so i so far as of writing this have played 59 hours of this game. with this game comes lots of pain and fun my first Germany game is when i learned what infamy does and how it can make or break a game. but once you get that down and some of the basics of the economic system its mostly smooth sailing until the rebels which i feel are a bit of a broken system but it makes sense other than that the game is lots of fun and i suggest giving it a go.,Recommended,360.0,108.9 hrs on record,Posted: 12 July
539,76561199016709862,https://steamcommunity.com/profiles/76561199016709862/,"A very old game, and a little glitchy. But there are amazing mods",Recommended,53.0,63.8 hrs on record,Posted: 12 July
540,76561198963753324,https://steamcommunity.com/profiles/76561198963753324/,sexy,Recommended,4.0,131.7 hrs on record,Posted: 12 July
541,76561199036819796,https://steamcommunity.com/profiles/76561199036819796/,Very nice,Recommended,8.0,111.9 hrs on record,Posted: 12 July
542,MIMMIJSIJA,https://steamcommunity.com/id/MIMMIJSIJA/,is ggod,Recommended,6.0,139.7 hrs on record,Posted: 12 July
543,76561198341160745,https://steamcommunity.com/profiles/76561198341160745/,This game has consumed my late teen years. I have no regrets (yet). Hopefully Victoria 3 will consume my 20s,Recommended,89.0,"5,564.5 hrs on record",Posted: 11 July
544,76561198031656496,https://steamcommunity.com/profiles/76561198031656496/,best MP system in any Paradox Interactive game,Recommended,39.0,24.9 hrs on record,Posted: 11 July
545,76561198282245093,https://steamcommunity.com/profiles/76561198282245093/,no if you hate pop up ads,Recommended,19.0,8.9 hrs on record,Posted: 10 July
546,590457,https://steamcommunity.com/id/590457/,ကိုယ်တိုင်သမ္မတပုံစံနဲ့နေပြီး တိုင်းပြည်ကို စီးပွားရေး ပညာရေး စစ်ရေး နိုင်ငံရေး စီမံရတဲ့ဂိမ်း,Recommended,87.0,10.3 hrs on record,Posted: 10 July
547,76561199138224290,https://steamcommunity.com/profiles/76561199138224290/,its great,Recommended,8.0,23.3 hrs on record,Posted: 10 July
548,SteelRyan,https://steamcommunity.com/id/SteelRyan/,GREAT GAME! Cool MP community (join the OOS discord) Don not buy Vic3 they are selling the name out its a DLC cash grap!,Recommended,97.0,526.6 hrs on record,Posted: 10 July
549,TheBando,https://steamcommunity.com/id/TheBando/,One of the best,Recommended,12.0,594.1 hrs on record,Posted: 10 July
550,Shaunderford,https://steamcommunity.com/id/Shaunderford/,"""I fought the Fuzzy Wuzzys in the Sudan"" Lance Corporal Jones",Recommended,51.0,51.0 hrs on record,Posted: 10 July
551,76561199043577573,https://steamcommunity.com/profiles/76561199043577573/,I dont know how to play this game... All I know is I must Build all the factorys,Recommended,63.0,83.2 hrs on record,Posted: 10 July
552,Shendegshen,https://steamcommunity.com/id/Shendegshen/,I didn't think I could enjoy map games but here i am,Recommended,41.0,148.4 hrs on record,Posted: 10 July
553,76561198170373765,https://steamcommunity.com/profiles/76561198170373765/,Its very fun and teaches you alot about history. It isnt a perfect game and some of the mechanics are balony but the good outweighs the bad for sure. If you like history especially european history play this game,Recommended,174.0,"1,468.3 hrs on record",Posted: 10 July
554,theblackscienceman,https://steamcommunity.com/id/theblackscienceman/,Nice goom,Recommended,8.0,203.4 hrs on record,Posted: 10 July
555,CCCCrazyD,https://steamcommunity.com/id/CCCCrazyD/,perfection,Recommended,10.0,459.7 hrs on record,Posted: 10 July
556,76561198995656937,https://steamcommunity.com/profiles/76561198995656937/,"Surprisingly better than i expected,easily the best Paradox game.",Recommended,57.0,241.4 hrs on record,Posted: 10 July
557,76561198053488986,https://steamcommunity.com/profiles/76561198053488986/,Commit warcrimes on a massive scale against Belgium.,Recommended,45.0,61.6 hrs on record,Posted: 9 July
558,eiskjub,https://steamcommunity.com/id/eiskjub/,Social Darwinism Simulator,Recommended,24.0,54.1 hrs on record,Posted: 9 July
559,MachineTool,https://steamcommunity.com/id/MachineTool/,germay wins everytime you cant beat them and aduible was right i hate he was right why he gotta be right,Recommended,84.0,141.5 hrs on record,Posted: 9 July
560,76561198978519665,https://steamcommunity.com/profiles/76561198978519665/,p,Recommended,1.0,90.4 hrs on record,Posted: 9 July
561,76561198360704418,https://steamcommunity.com/profiles/76561198360704418/,cool game,Recommended,8.0,73.6 hrs on record,Posted: 9 July
562,erergdsdsgs,https://steamcommunity.com/id/erergdsdsgs/,Nice gme,Recommended,7.0,6.8 hrs on record,Posted: 9 July
563,76561198346864782,https://steamcommunity.com/profiles/76561198346864782/,Liberals ruined my country,Recommended,23.0,81.4 hrs on record,Posted: 8 July
564,76561198106274683,https://steamcommunity.com/profiles/76561198106274683/,best map to stare at,Recommended,16.0,"2,819.7 hrs on record",Posted: 8 July
565,76561198410460611,https://steamcommunity.com/profiles/76561198410460611/,I just fought a war that killed 5 million in all just to put Russia down to size.,Recommended,64.0,13.8 hrs on record,Posted: 8 July
566,76561198990668563,https://steamcommunity.com/profiles/76561198990668563/,it is a very fun and enjoyable game and I would  advise you buy the game try it,Recommended,61.0,56.6 hrs on record,Posted: 8 July
567,chandler102,https://steamcommunity.com/id/chandler102/,Yeah,Recommended,4.0,266.4 hrs on record,Posted: 8 July
568,Palladium11925,https://steamcommunity.com/id/Palladium11925/,"This is a game with great population, economic, political, and society simulation, few if any games replicate what this game does. Mods are a must to get the most out of the game, GFM (Greater Flavor Mod) being my current recommendation for enriching the base game with more historic events and accuracy, while also allowing more alternative history options. GFM builds on top of HFM and HPM, adding a great deal more content, fixes, and quality of life improvements.",Recommended,389.0,493.8 hrs on record,Posted: 8 July
569,Viperz18,https://steamcommunity.com/id/Viperz18/,i ♥♥♥♥♥♥♥ hate this game but i would definitely recommend it,Recommended,50.0,36.1 hrs on record,Posted: 8 July
570,76561198073353068,https://steamcommunity.com/profiles/76561198073353068/,Industrialisation go brrrrrrrrrrrr,Recommended,32.0,348.4 hrs on record,Posted: 8 July
571,76561198354313739,https://steamcommunity.com/profiles/76561198354313739/,Great game if your in to controlling country's during Victorian era and WW1.,Recommended,64.0,10.7 hrs on record,Posted: 7 July
572,76561198275723296,https://steamcommunity.com/profiles/76561198275723296/,Good game,Recommended,8.0,26.1 hrs on record,Posted: 7 July
573,76561198063510946,https://steamcommunity.com/profiles/76561198063510946/,"I love this game and have put far more hours into it than steam declares. It is a complex geopolitical simulator which, if you enjoy map and spreadsheet games like I do, you will enjoy for hours. The UI is fairly intuitive but the underlying mechanics are complex and will need some experience to understand, even after 1k+ hours I would not claim to know them. What I love most about this game is that it has no defined goal, you can play as any nation and create your own goals and build you own nation. It is a 'game you do not have to play' which means that the basics just run themselves, your decisions are what matter and they have massive impact on the game but it is not apparent. On your first play though, I would advise choosing an irrelevant nation and just learning the mechanics. Conquer the world type strategies are not applicable in this game. Learning and understanding the mechanics are far more important as you go. The worst part of the game is the 'complete cluster f*** of war'. It is exciting, but it will cost you thousands if not millions of your people, You will be so diverted by combat that you will forget many of your best plans, and even perhaps your greatest and most experienced armies. I find this realistic based on reading enough history to understand that sometimes a message does not get there and an army does not move. I explain my stupidity with a realistic message does not get through scenario, because I find the cluster f*** fairly true. This game puts you in the position of government and does not hold your hand. You can, quite easily, lose a war to internal rebellion when on the cusp of victory. If you want an experience that will make you pace about wondering whether a war is worth the losses, this is the one, if you want a role play experience in the 1836-1936 era, this is the one. If you want an easy to understand, low barrier to entry type game, with little effort, this is not the one for you. This game is great for those that like proper strategy, map and spreadsheet style, with complex and deep economics and Naval/Military strategy. I ruined one of my wars because I failed to secure enough supply and the market crashed so non of my army had ammunition or weapons. This game is my favourite, without a doubt. I can chill as NZ, AUS or IRE, or wage war as France or Russia. Some of my best runs of this game have been as Ethiopia or Persia. You find your place and your fun if you like this type of game. I have not found a better geopolitical sim",Recommended,2045.0,414.8 hrs on record,Posted: 7 July
574,76561198052692090,https://steamcommunity.com/profiles/76561198052692090/,best simulator of 19 century,Recommended,24.0,26.5 hrs on record,Posted: 7 July
575,76561198198113585,https://steamcommunity.com/profiles/76561198198113585/,"This is THE legend in grand strategy genre. It's really difficult to get into it but once you do, prepare for a real addiction ;). Now just to wait for Vicky 3.",Recommended,129.0,309.0 hrs on record,Posted: 7 July
576,76561198992404206,https://steamcommunity.com/profiles/76561198992404206/,I hate this game. 10/10,Recommended,19.0,317.1 hrs on record,Posted: 7 July
577,76561198421487825,https://steamcommunity.com/profiles/76561198421487825/,it hard but can be fun,Recommended,17.0,77.0 hrs on record,Posted: 6 July
578,76561198311353574,https://steamcommunity.com/profiles/76561198311353574/,based,Recommended,5.0,126.5 hrs on record,Posted: 6 July
579,Linkbrad,https://steamcommunity.com/id/Linkbrad/,Hard to learn,Recommended,11.0,8.5 hrs on record,Posted: 6 July
580,GWManin,https://steamcommunity.com/id/GWManin/,Very epic,Recommended,8.0,22.2 hrs on record,Posted: 6 July
581,Zyklon_,https://steamcommunity.com/id/Zyklon_/,Lost the wife but it was worth it conquering europe as north germany,Recommended,56.0,45.7 hrs on record,Posted: 6 July
582,76561198451618868,https://steamcommunity.com/profiles/76561198451618868/,A classic,Recommended,8.0,17.3 hrs on record,Posted: 6 July
583,76561199121895373,https://steamcommunity.com/profiles/76561199121895373/,good game,Recommended,8.0,29.1 hrs on record,Posted: 5 July
584,76561198107348948,https://steamcommunity.com/profiles/76561198107348948/,Cash,Recommended,4.0,639.9 hrs on record,Posted: 5 July
585,76561198307837511,https://steamcommunity.com/profiles/76561198307837511/,Yes,Recommended,3.0,40.7 hrs on record,Posted: 5 July
586,76561198360645909,https://steamcommunity.com/profiles/76561198360645909/,"Has war crimes, 10/10 would recommend",Recommended,32.0,71.0 hrs on record,Posted: 5 July
587,76561199122204575,https://steamcommunity.com/profiles/76561199122204575/,goated,Recommended,6.0,118.6 hrs on record,Posted: 5 July
588,76561198967419621,https://steamcommunity.com/profiles/76561198967419621/,i do not understand how this game works and it gives me anuerisms but i at least formed germany or something like that,Recommended,96.0,94.5 hrs on record,Posted: 5 July
589,markpuglover,https://steamcommunity.com/id/markpuglover/,If there was a proper multiplayer then this would be amazing :D,Recommended,52.0,2.7 hrs on record,Posted: 5 July
590,76561198296208256,https://steamcommunity.com/profiles/76561198296208256/,Best Paradox game 10/10,Recommended,20.0,118.1 hrs on record,Posted: 4 July
591,oldwog,https://steamcommunity.com/id/oldwog/,THE ECONOMEY YOU FOOLS,Recommended,19.0,260.2 hrs on record,Posted: 4 July
592,76561198877863603,https://steamcommunity.com/profiles/76561198877863603/,Allahs gift to map gaming,Recommended,21.0,194.0 hrs on record,Posted: 4 July
593,76561198347120370,https://steamcommunity.com/profiles/76561198347120370/,>liberals elected >switch to laissez-faire >economy instantly ♥♥♥♥♥ itself sideways,Recommended,74.0,72.7 hrs on record,Posted: 4 July
594,76561198350047698,https://steamcommunity.com/profiles/76561198350047698/,its good,Recommended,7.0,213.1 hrs on record,Posted: 4 July
595,reallybadlyburnttoast,https://steamcommunity.com/id/reallybadlyburnttoast/,Best Paradox game in my opinion,Recommended,26.0,0.3 hrs on record,Posted: 4 July
596,76561198851491237,https://steamcommunity.com/profiles/76561198851491237/,"Yay, vicky 3 is coming!",Recommended,19.0,35.1 hrs on record,Posted: 4 July
597,idonthaveonem8,https://steamcommunity.com/id/idonthaveonem8/,GOOD,Recommended,4.0,240.0 hrs on record,Posted: 4 July
598,JayKrobs,https://steamcommunity.com/id/JayKrobs/,"They made everyone wait 12 years for the sequel, so this game has to be good ignore my 100+ hours.",Recommended,79.0,131.2 hrs on record,Posted: 4 July
599,76561198870065907,https://steamcommunity.com/profiles/76561198870065907/,"Though complicated at first, this game really has an elaborate view of the world, and if you enjoy building empires, diplomacy, or managing an economy, I find this game quite enjoyable.",Recommended,155.0,764.6 hrs on record,Posted: 3 July
600,jbli2000,https://steamcommunity.com/id/jbli2000/,Victoria 3??,Recommended,11.0,18.0 hrs on record,Posted: 3 July
601,76561198804686924,https://steamcommunity.com/profiles/76561198804686924/,When is the third one coming out?,Recommended,27.0,70.4 hrs on record,Posted: 3 July
602,76561199011256765,https://steamcommunity.com/profiles/76561199011256765/,is good,Recommended,6.0,57.8 hrs on record,Posted: 3 July
603,israel_is_epic,https://steamcommunity.com/id/israel_is_epic/,Great game,Recommended,9.0,70.8 hrs on record,Posted: 3 July
604,imb00sted1550,https://steamcommunity.com/id/imb00sted1550/,we engage in a wee bit of tomfoolery,Recommended,29.0,213.8 hrs on record,Posted: 3 July
605,Steel_7701,https://steamcommunity.com/id/Steel_7701/,"Victoria 2 is a fun, but complicated game. I don’t really understand the game too well, but I still like to play it. The whole pop system is really interesting, and I am looking forward to seeing what they will do with it in the future. There are a lot of different mods that change Victoria 2, and they give a lot of life to the game and flesh out some parts that unfortunately were not fleshed out that well by Paradox. I am looking forward too what they will do with Victoria 3, and hope they improve on what is already there. PS: Yellow Prussia is cursed, and should be forgotten to time.",Recommended,479.0,156.5 hrs on record,Posted: 3 July
606,Kn1ghtly,https://steamcommunity.com/id/Kn1ghtly/,My first 60 hours were me being afk because I left my computer on but good game ig,Recommended,65.0,10.9 hrs on record,Posted: 3 July
607,hojotti,https://steamcommunity.com/id/hojotti/,You might want a PhD in economics first,Recommended,32.0,140.2 hrs on record,Posted: 3 July
608,76561199150304426,https://steamcommunity.com/profiles/76561199150304426/,"Please help me, the Jacobins are threatening to kill the king again.",Recommended,57.0,283.1 hrs on record,Posted: 3 July
609,76561198108550903,https://steamcommunity.com/profiles/76561198108550903/,Incredibly complex gameplay. It's a great game,Recommended,40.0,44.3 hrs on record,Posted: 3 July
610,76561198282647060,https://steamcommunity.com/profiles/76561198282647060/,Screw you Liberals,Recommended,16.0,22.5 hrs on record,Posted: 3 July
611,76561198890419864,https://steamcommunity.com/profiles/76561198890419864/,Pretty good could use to bait kids into van,Recommended,35.0,20.0 hrs on record,Posted: 2 July
612,76561199174935969,https://steamcommunity.com/profiles/76561199174935969/,Pain,Recommended,4.0,338.9 hrs on record,Posted: 2 July
613,76561198211813019,https://steamcommunity.com/profiles/76561198211813019/,pog,Recommended,3.0,97.9 hrs on record,Posted: 2 July
614,76561198119661571,https://steamcommunity.com/profiles/76561198119661571/,It's good,Recommended,8.0,61.5 hrs on record,Posted: 2 July
615,76561199119566273,https://steamcommunity.com/profiles/76561199119566273/,I do not understand,Recommended,16.0,54.9 hrs on record,Posted: 2 July
616,76561199040930995,https://steamcommunity.com/profiles/76561199040930995/,haha yeah,Recommended,8.0,130.1 hrs on record,Posted: 1 July
617,76561198099776451,https://steamcommunity.com/profiles/76561198099776451/,Its ok I guess,Recommended,11.0,56.7 hrs on record,Posted: 1 July
618,76561198967288532,https://steamcommunity.com/profiles/76561198967288532/,Uhhhhh it’s a oldie uhhhhhh it’s good Thank you for taking your time to read this,Recommended,66.0,118.4 hrs on record,Posted: 30 June
619,76561198075987007,https://steamcommunity.com/profiles/76561198075987007/,Not good at writing reviews but this is the best paradox game!!!!!!!!!!!!!!!!!!!!!!!!!!,Recommended,76.0,69.0 hrs on record,Posted: 30 June
620,76561198272020544,https://steamcommunity.com/profiles/76561198272020544/,"this game is one of the most historically accurate games. you have the ability to make the world burn with cheats or your cunning skills. you can annex every 3rd world country and start a war with polar bears. you can completely bypass the infamy system by just forgetting it ever existed. be the best worst world leader! Only you can cause global conflict by just a press of a button! It's a very outdated game, but give it a chance. it's worth it. . .",Recommended,368.0,147.1 hrs on record,Posted: 30 June
621,76561199052088862,https://steamcommunity.com/profiles/76561199052088862/,pretty good. takes prior knowhow on how to play so go look up a tutorial or something if youve played hoi3 its not too bad a learning curve,Recommended,112.0,301.6 hrs on record,Posted: 30 June
622,76561199071422076,https://steamcommunity.com/profiles/76561199071422076/,PLAY THE GAME RIGHT NOW OR ELSE,Recommended,25.0,72.7 hrs on record,Posted: 30 June
623,76561199129942647,https://steamcommunity.com/profiles/76561199129942647/,"yeah it's alright, a solid 9/10 idk",Recommended,29.0,248.6 hrs on record,Posted: 30 June
624,76561198118928124,https://steamcommunity.com/profiles/76561198118928124/,One of the best strategy games i have played. the economic management and population  management is the best i have ever seen.,Recommended,104.0,189.6 hrs on record,Posted: 30 June
625,Snapboi,https://steamcommunity.com/id/Snapboi/,It's okay I guess.,Recommended,15.0,"1,648.3 hrs on record",Posted: 29 June
626,76561198173428257,https://steamcommunity.com/profiles/76561198173428257/,I like it,Recommended,7.0,439.1 hrs on record,Posted: 29 June
627,76561198042806208,https://steamcommunity.com/profiles/76561198042806208/,Very cool game,Recommended,12.0,56.9 hrs on record,Posted: 29 June
628,76561198404113373,https://steamcommunity.com/profiles/76561198404113373/,epik gaym,Recommended,8.0,20.5 hrs on record,Posted: 28 June
629,76561199054106298,https://steamcommunity.com/profiles/76561199054106298/,yes,Recommended,3.0,23.5 hrs on record,Posted: 28 June
630,redheadred,https://steamcommunity.com/id/redheadred/,Just waiting on vic3!,Recommended,18.0,250.0 hrs on record,Posted: 28 June
631,76561199022677077,https://steamcommunity.com/profiles/76561199022677077/,buy it and the heart of darkness dlc,Recommended,29.0,46.3 hrs on record,Posted: 28 June
632,76561198398614900,https://steamcommunity.com/profiles/76561198398614900/,Its good I guess,Recommended,13.0,472.0 hrs on record,Posted: 28 June
633,76561198080440209,https://steamcommunity.com/profiles/76561198080440209/,"Great Game, can't wait for the sequel",Recommended,31.0,511.8 hrs on record,Posted: 28 June
634,76561198889309144,https://steamcommunity.com/profiles/76561198889309144/,great game to the point where playing it in 2021 might ruin vic 3 for you when it comes out,Recommended,72.0,"1,127.0 hrs on record",Posted: 27 June
635,illupo,https://steamcommunity.com/id/illupo/,"If you like strategy games and have no social life, this is the right one",Recommended,59.0,739.8 hrs on record,Posted: 27 June
636,76561198998364208,https://steamcommunity.com/profiles/76561198998364208/,economy go brrrrrr,Recommended,16.0,5.7 hrs on record,Posted: 27 June
637,76561199007773839,https://steamcommunity.com/profiles/76561199007773839/,maybeee lol,Recommended,10.0,18.4 hrs on record,Posted: 27 June
638,sumlane,https://steamcommunity.com/id/sumlane/,"With Vicky 3 coming up I thought it would be time for me to finally write a review of one of my all time favourite games. Victoria 2 is a wonderful game by itself, but it is so much better with Mods. The modding community grew quite a bit over the last two years, and there are many mods that could be games on their own - and there's no hurting in starting the game with mods, especially if you play those who just add to the basegame; HPM, GFM or TGC are those that instantly come to mind for me. Everyone who owns this game should definitely try those! That said: the game is a lot better with the Expansion Packs, even though yellow Prussia became a well-loved meme over the years the base game has many flaws that only really get weeded out by the Expansion Packs.",Recommended,621.0,"1,359.5 hrs on record",Posted: 27 June
639,DepressiveAlcoholicStatus,https://steamcommunity.com/id/DepressiveAlcoholicStatus/,lit,Recommended,3.0,739.6 hrs on record,Posted: 27 June
640,76561198187965257,https://steamcommunity.com/profiles/76561198187965257/,yes,Recommended,3.0,9.0 hrs on record,Posted: 27 June
641,carnalore,https://steamcommunity.com/id/carnalore/,"Forever the quintessential, prototypical grand strategy game in my eyes. Classic. Play with mods for optimal experience. Positives: Factories, markets, time period, UI, battle mechanics, unit types/variations. map, flavor events. Envelopes you in hours of splendid map painting zen, yet also gives you plenty of ways to enjoy yourself without blobbing if that's what you'd prefer. Negatives: Diplomacy and interactions with foreign countries leave much to be desired. Naval warfare is a mess. Sometimes a bit too much railroading.",Recommended,452.0,85.8 hrs on record,Posted: 26 June
642,76561198115053622,https://steamcommunity.com/profiles/76561198115053622/,It's a good game,Recommended,13.0,4.9 hrs on record,Posted: 26 June
643,76561199096037173,https://steamcommunity.com/profiles/76561199096037173/,"I originally bought this game on a whim - because it was on sale and I was buying Crusader Kings 3. As of writing, the time I've spent on Vicky 2 is 139x the time I've spent on CK3. It's quite addictive. I don't think it's too intensive. My computer is about as old as the game and can run it fairly well unless there are millions of troops on the screen. I highly recommend playing it with both DLCs AND the Historical Project Mod (HPM). HPM essentially just makes the whole game better: adds more African and South American nations, adds more events for a wide array of nations and improves colonisation. My only gripe is that it makes some events take longer to achieve. For example, if you want to form Germany or Italy, you need the 'Nationalism and Imperialism' technology, while in vanilla you needed to meet the requirements and could form either in the late 1930's. I like much about the game, so here are the immediate cons for the unmodded game with DLC. (HPM fixes some of these) -Most uncivilised nations are boring. -Not much to do in South America unless you're Brazil and even then, not much. -Economy makes no sense. -Awful tutorial. -Late game can get boring/frustrating since you're either too strong for anyone to pose a threat or you're too weak to become a Great Power. There's a reason people play Germany, Italy or Japan. They have a lot to keep you busy and it's very easy to become overpowered as any of them (well, mostly Germany and Japan) so you can bully other nations. I definitely would recommend! (You only need Hearts of Darkness and A House Divided DLC. Buy them on sale.)",Recommended,1316.0,833.5 hrs on record,Posted: 26 June
644,76561198954869941,https://steamcommunity.com/profiles/76561198954869941/,amazing game despite being rather dated,Recommended,34.0,33.1 hrs on record,Posted: 26 June
645,KJPortal,https://steamcommunity.com/id/KJPortal/,"The true grand strategy experience, the reason for my passion for history. I can not thank Paradox enough for creating this masterpiece that truly is the peak of modern strategy gaming. VICTORIA 3 CONFIRMED!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",Recommended,204.0,192.1 hrs on record,Posted: 26 June
646,76561198377089093,https://steamcommunity.com/profiles/76561198377089093/,♥♥♥♥♥♥♥ liberals,Recommended,15.0,47.9 hrs on record,Posted: 26 June
647,76561198073871137,https://steamcommunity.com/profiles/76561198073871137/,Good,Recommended,4.0,157.3 hrs on record,Posted: 25 June
648,76561198040862139,https://steamcommunity.com/profiles/76561198040862139/,"Maps and numbers, nice!",Recommended,20.0,133.8 hrs on record,Posted: 25 June
649,76561198126129574,https://steamcommunity.com/profiles/76561198126129574/,Austria has banned your embassy,Recommended,27.0,91.9 hrs on record,Posted: 25 June
650,76561198106222766,https://steamcommunity.com/profiles/76561198106222766/,good and interesting game. historical true,Recommended,37.0,3.8 hrs on record,Posted: 25 June
651,76561198960572899,https://steamcommunity.com/profiles/76561198960572899/,very good,Recommended,8.0,154.2 hrs on record,Posted: 25 June
652,76561198142685214,https://steamcommunity.com/profiles/76561198142685214/,Great game I don't understand the economy in the slightest but i still have a ton of fun playing this,Recommended,82.0,37.5 hrs on record,Posted: 25 June
653,CapCreeperGR,https://steamcommunity.com/id/CapCreeperGR/,It's awesome (With dlc),Recommended,20.0,44.7 hrs on record,Posted: 25 June
654,76561198255688258,https://steamcommunity.com/profiles/76561198255688258/,"I like it. doesn't mean it si dated as all ♥♥♥♥ but it has its charms, I suppose. Dont expect to win any european wars, though lol",Recommended,104.0,21.6 hrs on record,Posted: 25 June
655,76561198173742754,https://steamcommunity.com/profiles/76561198173742754/,Gott mit uns,Recommended,10.0,73.2 hrs on record,Posted: 24 June
656,76561199122217500,https://steamcommunity.com/profiles/76561199122217500/,only reccomend if you buy the DLC,Recommended,27.0,39.2 hrs on record,Posted: 24 June
657,76561199052199319,https://steamcommunity.com/profiles/76561199052199319/,Good.,Recommended,5.0,114.3 hrs on record,Posted: 24 June
658,76561198275721744,https://steamcommunity.com/profiles/76561198275721744/,Games good specially with mods it just takes much practice to understand the game better and enjoy it,Recommended,84.0,160.5 hrs on record,Posted: 24 June
659,zamolxisss,https://steamcommunity.com/id/zamolxisss/,Huh? What do you mean the warmth of a woman?,Recommended,35.0,500.9 hrs on record,Posted: 24 June
660,unconsciousasuka,https://steamcommunity.com/id/unconsciousasuka/,econony :) slavery :(,Recommended,18.0,465.5 hrs on record,Posted: 24 June
661,76561199005333317,https://steamcommunity.com/profiles/76561199005333317/,very fun,Recommended,7.0,183.4 hrs on record,Posted: 24 June
662,mikul_deh_pikul,https://steamcommunity.com/id/mikul_deh_pikul/,Fantastic,Recommended,9.0,133.2 hrs on record,Posted: 23 June
663,landonpuritz,https://steamcommunity.com/id/landonpuritz/,m,Recommended,1.0,526.3 hrs on record,Posted: 23 June
664,76561198435559461,https://steamcommunity.com/profiles/76561198435559461/,Game keeps freezing every time I tab out,Not Recommended,33.0,403.3 hrs on record,Posted: 23 June
665,76561198289896140,https://steamcommunity.com/profiles/76561198289896140/,It's just a really good game,Recommended,23.0,6.3 hrs on record,Posted: 23 June
666,76561198807646148,https://steamcommunity.com/profiles/76561198807646148/,a great game if u love pillaging africa,Recommended,32.0,130.2 hrs on record,Posted: 23 June
667,jojofuckingrefrence,https://steamcommunity.com/id/jojofuckingrefrence/,"good fun,69/10",Recommended,13.0,8.6 hrs on record,Posted: 22 June
668,Theworsst,https://steamcommunity.com/id/Theworsst/,Oppress and kill your people simulator,Recommended,33.0,21.6 hrs on record,Posted: 21 June
